X,Y
1318256738.556,1.0524691261
1348962882.592,1.050164784
1380384264.603,1.0479591632
1412537544.623,1.0458482302
1445439770.746,1.0438281047
1479108388.168,1.0418950429
1513561248.436,1.0400454466
1548816618.912,1.0382758549
1584893192.461,1.036582935
1621810097.359,1.0349634849
1659586907.438,1.0334144299
1698243652.462,1.0319328051
1737800828.749,1.0305157711
1778279410.039,1.0291605952
1819700858.61,1.027864656
1862087136.663,1.0266254378
1905460717.963,1.0254405206
1949844599.758,1.0243075865
1995262314.969,1.0232244114
2041737944.669,1.0221888593
2089296130.854,1.0211988855
2137962089.502,1.0202525215
2187761623.949,1.0193478877
2238721138.568,1.0184831834
2290867652.768,1.0176566752
2344228815.32,1.0168667039
2398832919.019,1.0161116879
2454708915.685,1.0153900992
2511886431.509,1.0147004849
2570395782.769,1.0140414468
2630267991.895,1.0134116529
2691534803.927,1.0128098181
2754228703.338,1.0122347182
2818382931.264,1.0116851826
2884031503.127,1.011160086
2951209226.666,1.0106583573
3019951720.402,1.0101789633
3090295432.513,1.009720924
3162277660.168,1.0092832949
3235936569.296,1.0088651746
3311311214.826,1.0084657069
3388441561.392,1.0080840607
3467368504.525,1.0077194492
3548133892.336,1.0073711192
3630780547.701,1.0070383474
3715352290.972,1.006720446
3801893963.205,1.0064167543
3890451449.943,1.0061266382
3981071705.535,1.0058495012
4073802778.041,1.0055847613
4168693834.703,1.0053318679
4265795188.016,1.0050902932
4365158322.402,1.0048595358
4466835921.509,1.0046391138
4570881896.149,1.0044285628
4677351412.872,1.004227445
4786300923.226,1.0040353393
4897788193.684,1.0038518447
5011872336.273,1.0036765735
5128613839.913,1.0035091622
5248074602.498,1.00334926
5370317963.702,1.0031965265
5495408738.576,1.0030506456
5623413251.903,1.0029113101
5754399373.371,1.0027782268
5888436553.556,1.002651117
6025595860.743,1.0025297097
6165950018.615,1.0024137536
6309573444.802,1.0023030034
6456542290.346,1.0021972261
6606934480.076,1.0020961975
6760829753.92,1.0019997067
6918309709.189,1.001907549
7079457843.841,1.0018195313
7244359600.75,1.0017354685
7413102413.009,1.0016551792
7585775750.292,1.0015785006
7762471166.287,1.0015052649
7943282347.243,1.0014353211
8128305161.641,1.0013685212
8317637711.026,1.0013047221
8511380382.023,1.0012437917
8709635899.56,1.0011855999
8912509381.337,1.0011300216
9120108393.559,1.0010769434
9332543007.97,1.001026252
9549925860.214,1.0009778387
9772372209.558,1.0009316026
10000000000,1.000887445
10232929922.81,1.0008452729
10471285480.51,1.000804996
10715193052.38,1.0007665332
10964781961.43,1.0007297983
11220184543.02,1.0006947157
11481536214.97,1.0006612092
11748975549.39,1.0006292104
12022644346.17,1.0005986526
12302687708.12,1.0005694677
12589254117.94,1.0005415962
12882495516.93,1.0005149779
13182567385.56,1.0004895572
13489628825.92,1.0004652796
13803842646.03,1.0004420948
14125375446.23,1.0004199528
14454397707.46,1.0003988066
14791083881.68,1.0003786106
15135612484.36,1.0003593249
15488166189.12,1.0003409064
15848931924.61,1.0003233161
16218100973.59,1.0003065156
16595869074.38,1.0002904731
16982436524.62,1.0002751521
17378008287.49,1.0002605213
17782794100.39,1.0002465485
18197008586.1,1.0002332025
18620871366.63,1.0002204587
19054607179.63,1.0002082871
19498445997.58,1.0001966641
19952623149.69,1.0001855637
20417379446.69,1.0001749643
20892961308.54,1.0001648388
21379620895.02,1.000155172
21877616239.49,1.0001459383
22387211385.68,1.0001371211
22908676527.68,1.0001287
23442288153.2,1.0001206573
23988329190.19,1.0001129781
24547089156.85,1.000105643
25118864315.09,1.0000986382
25703957827.69,1.0000919488
26302679918.95,1.0000855613
26915348039.27,1.000079461
27542287033.38,1.000073635
28183829312.64,1.00006807
28840315031.26,1.0000627568
29512092266.66,1.0000576818
30199517204.02,1.0000528367
30902954325.13,1.0000482079
31622776601.68,1.0000437872
32359365692.96,1.0000395674
33113112148.26,1.0000355346
33884415613.92,1.0000316858
34673685045.25,1.0000280112
35481338923.36,1.0000244984
36307805477.01,1.0000211465
37153522909.72,1.0000179436
38018939632.05,1.0000148863
38904514499.43,1.0000119683
39810717055.35,1.0000091795
40738027780.41,1.0000065155
41686938347.03,1.0000039713
42657951880.16,1.0000015437
43651583224.01,0.9999992239
44668359215.09,0.9999970071
45708818961.49,0.9999948933
46773514128.72,0.9999928719
47863009232.26,0.9999909417
48977881936.84,0.9999890998
50118723362.73,0.9999873399
51286138399.13,0.9999856592
52480746024.98,0.9999840551
53703179637.02,0.9999825225
54954087385.76,0.9999810591
56234132519.03,0.9999796606
57543993733.71,0.999978326
58884365535.56,0.9999770521
60255958607.43,0.9999758322
61659500186.15,0.9999746716
63095734448.02,0.9999735616
64565422903.46,0.9999725
66069344800.76,0.9999714883
67608297539.2,0.9999705207
69183097091.89,0.9999695992
70794578438.41,0.9999687153
72443596007.5,0.999967874
74131024130.09,0.9999670705
75857757502.92,0.9999663005
77624711662.87,0.9999655681
79432823472.43,0.9999648679
81283051616.41,0.999964199
83176377110.26,0.9999635595
85113803820.23,0.9999629482
87096358995.6,0.9999623666
89125093813.37,0.9999618101
91201083935.59,0.9999612787
93325430079.7,0.9999607708
95499258602.14,0.999960286
97723722095.58,0.9999598245
100000000000,0.999959381
